phylum	species	file	link
mollusca	CGIG2	file.csv	http://gofile.me/5wDJy/kT3HkKZPw
mollusca	CGIG2	topgo.txt	http://gofile.me/5wDJy/oStmIATZT
mollusca	LRUG1	embeddings.h5	http://gofile.me/5wDJy/CO1M7pX35
mollusca	LRUG1	file.csv	http://gofile.me/5wDJy/y8t3Pza2K
mollusca	LRUG1	topgo.txt	http://gofile.me/5wDJy/hNQRXu4Sl
mollusca	LMAX1	embeddings.h5	http://gofile.me/5wDJy/UOb5k7h9q
mollusca	LMAX1	file.csv	http://gofile.me/5wDJy/8rLSC5DqE
mollusca	LMAX1	topgo.txt	http://gofile.me/5wDJy/oxqLsjrkx
mollusca	CNON1	file.csv	http://gofile.me/5wDJy/A9GdsauUG
mollusca	CNON1	embeddings.h5	http://gofile.me/5wDJy/Le6fpVz95
mollusca	CNON1	topgo.txt	http://gofile.me/5wDJy/ZsaavHnUI
mollusca	LFLA1	embeddings.h5	http://gofile.me/5wDJy/z1d9SEUsT
mollusca	LFLA1	file.csv	http://gofile.me/5wDJy/cf4eOejpO
mollusca	LFLA1	topgo.txt	http://gofile.me/5wDJy/60MzWnmL2
mollusca	SIMA1	embeddings.h5	http://gofile.me/5wDJy/jkE29tZUV
mollusca	SIMA1	file.csv	http://gofile.me/5wDJy/ooCpJwbBk
mollusca	SIMA1	topgo.txt	http://gofile.me/5wDJy/hPAewlqca
mollusca	HBRA1	file.csv	http://gofile.me/5wDJy/Ci6cuqSGN
mollusca	HBRA1	embeddings.h5	http://gofile.me/5wDJy/eXp4MEeTv
mollusca	HBRA1	topgo.txt	http://gofile.me/5wDJy/10kxYPJXS
mollusca	PTUR1	embeddings.h5	http://gofile.me/5wDJy/3lu51nHeq
mollusca	PTUR1	file.csv	http://gofile.me/5wDJy/U0gp7Mt3F
mollusca	PTUR1	topgo.txt	http://gofile.me/5wDJy/XA6XE1V78
mollusca	LHYA1	file.csv	http://gofile.me/5wDJy/YNPVxK21B
mollusca	LHYA1	embeddings.h5	http://gofile.me/5wDJy/1MJ25sqT5
mollusca	LHYA1	topgo.txt	http://gofile.me/5wDJy/WNzVn2cUy
mollusca	ACRA1	file.csv	http://gofile.me/5wDJy/lomLW7Znb
mollusca	ACRA1	embeddings.h5	http://gofile.me/5wDJy/lUAfXqKlT
mollusca	ACRA1	topgo.txt	http://gofile.me/5wDJy/A2F4MUlVv
mollusca	BSIM1	file.csv	http://gofile.me/5wDJy/C7NOa7MGZ
mollusca	BSIM1	embeddings.h5	http://gofile.me/5wDJy/Sxkcw9e8I
mollusca	BSIM1	topgo.txt	http://gofile.me/5wDJy/mTxK1MXeq
mollusca	OSIN2	embeddings.h5	http://gofile.me/5wDJy/0kwBgFxhy
mollusca	OSIN2	file.csv	http://gofile.me/5wDJy/NJxCNPOhc
mollusca	OSIN2	topgo.txt	http://gofile.me/5wDJy/fClAnW9dD
mollusca	GAEG2	embeddings.h5	http://gofile.me/5wDJy/5aNXAwpBe
mollusca	GAEG2	file.csv	http://gofile.me/5wDJy/omqhsS8hg
mollusca	GAEG2	topgo.txt	http://gofile.me/5wDJy/TaDtC5BFb
mollusca	PCUS1	embeddings.h5	http://gofile.me/5wDJy/KZZe4MhQB
mollusca	PCUS1	file.csv	http://gofile.me/5wDJy/wAwy0R2Kf
mollusca	PCUS1	topgo.txt	http://gofile.me/5wDJy/qKfP8rDHG
mollusca	ABIP1	file.csv	http://gofile.me/5wDJy/sc2lUvJm2
mollusca	ABIP1	embeddings.h5	http://gofile.me/5wDJy/bKSlSCVeX
mollusca	ABIP1	topgo.txt	http://gofile.me/5wDJy/oTVtSWkrj
mollusca	MSCH1	file.csv	http://gofile.me/5wDJy/1v4ZndLVp
mollusca	MSCH1	embeddings.h5	http://gofile.me/5wDJy/Ox5rBulX4
mollusca	MSCH1	topgo.txt	http://gofile.me/5wDJy/uBS1PtaxL
mollusca	BPLA1	embeddings.h5	http://gofile.me/5wDJy/O0b0QPHyh
mollusca	BPLA1	file.csv	http://gofile.me/5wDJy/xy8MBw1x6
mollusca	BPLA1	topgo.txt	http://gofile.me/5wDJy/3gmrmscai
mollusca	PVEN1	embeddings.h5	http://gofile.me/5wDJy/Ysua52yCO
mollusca	PVEN1	file.csv	http://gofile.me/5wDJy/7hiwM6rEp
mollusca	PVEN1	topgo.txt	http://gofile.me/5wDJy/QTBS4sDC0
mollusca	MFOD1	file.csv	http://gofile.me/5wDJy/Fb7Kw9eS3
mollusca	MFOD1	embeddings.h5	http://gofile.me/5wDJy/7co2JgjQl
mollusca	MFOD1	topgo.txt	http://gofile.me/5wDJy/l7yOuuIXw
mollusca	OTAB1	file.csv	http://gofile.me/5wDJy/FYzAefFFe
mollusca	OTAB1	embeddings.h5	http://gofile.me/5wDJy/sdaca7jd1
mollusca	OTAB1	topgo.txt	http://gofile.me/5wDJy/gpYOtBk45
mollusca	FNAT1	embeddings.h5	http://gofile.me/5wDJy/k2dlF09Kv
mollusca	FNAT1	file.csv	http://gofile.me/5wDJy/7j5CGtiQ6
mollusca	FNAT1	topgo.txt	http://gofile.me/5wDJy/C7qlXh5HZ
mollusca	SCON2	embeddings.h5	http://gofile.me/5wDJy/WLPXYi6WQ
mollusca	SCON2	file.csv	http://gofile.me/5wDJy/XO7YJtmgO
mollusca	SCON2	topgo.txt	http://gofile.me/5wDJy/3tcSlfRCu
mollusca	COST1	embeddings.h5	http://gofile.me/5wDJy/72F9MrDFr
mollusca	COST1	file.csv	http://gofile.me/5wDJy/ECglLdqkC
mollusca	COST1	topgo.txt	http://gofile.me/5wDJy/lM0pnsls0
mollusca	CTUB1	embeddings.h5	http://gofile.me/5wDJy/vSpcPVnAS
mollusca	CTUB1	file.csv	http://gofile.me/5wDJy/zc3CaOCXs
mollusca	CTUB1	topgo.txt	http://gofile.me/5wDJy/dimrDhRFk
mollusca	NPOM2	embeddings.h5	http://gofile.me/5wDJy/0UaRjEzqR
mollusca	NPOM2	file.csv	http://gofile.me/5wDJy/DQwFtvyK5
mollusca	NPOM2	topgo.txt	http://gofile.me/5wDJy/lARf1jzCk
mollusca	SSUL1	file.csv	http://gofile.me/5wDJy/UQkoloFUX
mollusca	SSUL1	embeddings.h5	http://gofile.me/5wDJy/y2lRiRl6E
mollusca	SSUL1	topgo.txt	http://gofile.me/5wDJy/7Wtg6RtRh
mollusca	CLAN1	embeddings.h5	http://gofile.me/5wDJy/QlBnLoTwM
mollusca	CLAN1	file.csv	http://gofile.me/5wDJy/ugVERXuTq
mollusca	CLAN1	topgo.txt	http://gofile.me/5wDJy/4PcaudTh9
mollusca	NIFU1	embeddings.h5	http://gofile.me/5wDJy/VkdB88lzq
mollusca	NIFU1	file.csv	http://gofile.me/5wDJy/4VDNNPCuy
mollusca	NIFU1	topgo.txt	http://gofile.me/5wDJy/lFXwrXrNO
mollusca	PACU1	embeddings.h5	http://gofile.me/5wDJy/GICucq4IS
mollusca	PACU1	file.csv	http://gofile.me/5wDJy/qyBQd4SNH
mollusca	PACU1	topgo.txt	http://gofile.me/5wDJy/RPPKgfl7q
mollusca	PSOL1	file.csv	http://gofile.me/5wDJy/qJmzfa15d
mollusca	PSOL1	embeddings.h5	http://gofile.me/5wDJy/EXoldgxds
mollusca	PSOL1	topgo.txt	http://gofile.me/5wDJy/fp4BKguNr
mollusca	GTOL1	embeddings.h5	http://gofile.me/5wDJy/URIENVBMx
mollusca	GTOL1	file.csv	http://gofile.me/5wDJy/hI4xZStEe
mollusca	GTOL1	topgo.txt	http://gofile.me/5wDJy/pGDnlp0Ec
mollusca	CANT1	file.csv	http://gofile.me/5wDJy/bpjF2Z6Lf
mollusca	CANT1	embeddings.h5	http://gofile.me/5wDJy/yHMvoK87c
mollusca	CANT1	topgo.txt	http://gofile.me/5wDJy/8syRYk3Mw
mollusca	LSTA1	embeddings.h5	http://gofile.me/5wDJy/LcAA7JrtJ
mollusca	LSTA1	file.csv	http://gofile.me/5wDJy/vxr4XaCXf
mollusca	LSTA1	topgo.txt	http://gofile.me/5wDJy/vqWQoTVIW
mollusca	GPEL1	file.csv	http://gofile.me/5wDJy/dcY7u6xXi
mollusca	GPEL1	embeddings.h5	http://gofile.me/5wDJy/7QviiSZN6
mollusca	GPEL1	topgo.txt	http://gofile.me/5wDJy/kt2cycACg
mollusca	AMSP1	embeddings.h5	http://gofile.me/5wDJy/swRvVq1c9
mollusca	AMSP1	file.csv	http://gofile.me/5wDJy/R8RtViIyX
mollusca	AMSP1	topgo.txt	http://gofile.me/5wDJy/RPGuiKmc6
mollusca	CCAL1	embeddings.h5	http://gofile.me/5wDJy/ucN3xWu0o
mollusca	CCAL1	file.csv	http://gofile.me/5wDJy/fha5geCl3
mollusca	CCAL1	topgo.txt	http://gofile.me/5wDJy/UdtAA55PL
mollusca	FCAU1	file.csv	http://gofile.me/5wDJy/AL3zIVuss
mollusca	FCAU1	embeddings.h5	http://gofile.me/5wDJy/FENs0703x
mollusca	FCAU1	topgo.txt	http://gofile.me/5wDJy/2WKIZVPGM
mollusca	HCRA1	file.csv	http://gofile.me/5wDJy/qzYrMlCDp
mollusca	HCRA1	embeddings.h5	http://gofile.me/5wDJy/brekvazSp
mollusca	HCRA1	topgo.txt	http://gofile.me/5wDJy/8MHsPb7dO
mollusca	HPHY1	file.csv	http://gofile.me/5wDJy/kNvs99Whw
mollusca	HPHY1	embeddings.h5	http://gofile.me/5wDJy/SfDbbGGD1
mollusca	HPHY1	topgo.txt	http://gofile.me/5wDJy/m8tOTM0mU
mollusca	MACO1	file.csv	http://gofile.me/5wDJy/Lei35KYFt
mollusca	MACO1	embeddings.h5	http://gofile.me/5wDJy/lEfgrFzfA
mollusca	MACO1	topgo.txt	http://gofile.me/5wDJy/Khqx4Gxwj
mollusca	DROS1	file.csv	http://gofile.me/5wDJy/A35FMbPsu
mollusca	DROS1	embeddings.h5	http://gofile.me/5wDJy/ZY3rlzab5
mollusca	DROS1	topgo.txt	http://gofile.me/5wDJy/ZnPChQDBU
mollusca	CBEA1	file.csv	http://gofile.me/5wDJy/U9mBuKSPF
mollusca	CBEA1	embeddings.h5	http://gofile.me/5wDJy/sYlj0kTi6
mollusca	CBEA1	topgo.txt	http://gofile.me/5wDJy/4e1d6eUOE
mollusca	AOSU1	file.csv	http://gofile.me/5wDJy/8JTTCE2Hb
mollusca	AOSU1	embeddings.h5	http://gofile.me/5wDJy/2uPLBxnvz
mollusca	AOSU1	topgo.txt	http://gofile.me/5wDJy/6N3tiEACA
mollusca	ENTR1	embeddings.h5	http://gofile.me/5wDJy/BzWii0skQ
mollusca	ENTR1	file.csv	http://gofile.me/5wDJy/jAWynNJrL
mollusca	ENTR1	topgo.txt	http://gofile.me/5wDJy/XxOXlJGoB
mollusca	ETIM1	embeddings.h5	http://gofile.me/5wDJy/QLrP2h07d
mollusca	ETIM1	file.csv	http://gofile.me/5wDJy/S9i3dlmqC
mollusca	ETIM1	topgo.txt	http://gofile.me/5wDJy/rdLUaQPTp
mollusca	PSAC1	file.csv	http://gofile.me/5wDJy/e75FNZIZA
mollusca	PSAC1	embeddings.h5	http://gofile.me/5wDJy/dpfxQDw6L
mollusca	PSAC1	topgo.txt	http://gofile.me/5wDJy/Z9jwWgqGG
mollusca	AVAL1	file.csv	http://gofile.me/5wDJy/pkmoDFv8y
mollusca	AVAL1	embeddings.h5	http://gofile.me/5wDJy/Tg34jC9JA
mollusca	AVAL1	topgo.txt	http://gofile.me/5wDJy/OxKQphHe1
mollusca	MLAB1	embeddings.h5	http://gofile.me/5wDJy/kyAtAbeJd
mollusca	MLAB1	file.csv	http://gofile.me/5wDJy/XqILyaX0O
mollusca	MLAB1	topgo.txt	http://gofile.me/5wDJy/vgEowr8et
mollusca	ECRI1	embeddings.h5	http://gofile.me/5wDJy/yn1seMSzs
mollusca	ECRI1	file.csv	http://gofile.me/5wDJy/6AJ5Y4Ug0
mollusca	ECRI1	topgo.txt	http://gofile.me/5wDJy/Ps5NIhsG3
mollusca	LGIG1	file.csv	http://gofile.me/5wDJy/n8XkpNmQv
mollusca	LGIG1	embeddings.h5	http://gofile.me/5wDJy/XbuUyZB3D
mollusca	LGIG1	topgo.txt	http://gofile.me/5wDJy/GRsVoZjNd
mollusca	CRAD1	file.csv	http://gofile.me/5wDJy/XeaWrbZwJ
mollusca	CRAD1	embeddings.h5	http://gofile.me/5wDJy/8n7KpBJZW
mollusca	CRAD1	topgo.txt	http://gofile.me/5wDJy/QfoZqXBlP
mollusca	ACRI1	embeddings.h5	http://gofile.me/5wDJy/G4ft4NEHA
mollusca	ACRI1	file.csv	http://gofile.me/5wDJy/exY1kw4VQ
mollusca	ACRI1	topgo.txt	http://gofile.me/5wDJy/qZ95rpU8A
mollusca	LNEV1	embeddings.h5	http://gofile.me/5wDJy/9s0UErndd
mollusca	LNEV1	file.csv	http://gofile.me/5wDJy/FmPcqXoNA
mollusca	LNEV1	topgo.txt	http://gofile.me/5wDJy/1OXZHf1Jf
mollusca	ACHE1	file.csv	http://gofile.me/5wDJy/k5dvNXyEl
mollusca	ACHE1	embeddings.h5	http://gofile.me/5wDJy/Tn3GhAU9G
mollusca	ACHE1	topgo.txt	http://gofile.me/5wDJy/zsxVVRJjJ
mollusca	AGEM1	file.csv	http://gofile.me/5wDJy/0NV3r24t1
mollusca	AGEM1	embeddings.h5	http://gofile.me/5wDJy/rKzrY2edV
mollusca	AGEM1	topgo.txt	http://gofile.me/5wDJy/ix51OYlbk
mollusca	MBIL1	file.csv	http://gofile.me/5wDJy/8sryXR1W8
mollusca	MBIL1	embeddings.h5	http://gofile.me/5wDJy/4dBu6sAhf
mollusca	MBIL1	topgo.txt	http://gofile.me/5wDJy/Sa6nE0fu4
mollusca	MYES2	file.csv	http://gofile.me/5wDJy/3vuB07UnC
mollusca	MYES2	embeddings.h5	http://gofile.me/5wDJy/SzCLKwzR0
mollusca	MYES2	topgo.txt	http://gofile.me/5wDJy/rG5hnlle2
mollusca	BATT1	embeddings.h5	http://gofile.me/5wDJy/2iEgXVNyq
mollusca	BATT1	file.csv	http://gofile.me/5wDJy/UAtYYDf1g
mollusca	BATT1	topgo.txt	http://gofile.me/5wDJy/A4GLixwLe
mollusca	CSQU2	file.csv	http://gofile.me/5wDJy/p0FSYFZyS
mollusca	CSQU2	embeddings.h5	http://gofile.me/5wDJy/1eqIWoyiJ
mollusca	CSQU2	topgo.txt	http://gofile.me/5wDJy/bDVirVDAt
mollusca	EVEL1	embeddings.h5	http://gofile.me/5wDJy/TsZj1td3a
mollusca	EVEL1	file.csv	http://gofile.me/5wDJy/xRMztn51E
mollusca	EVEL1	topgo.txt	http://gofile.me/5wDJy/Tu9uPnGOg
mollusca	IPYG1	embeddings.h5	http://gofile.me/5wDJy/wpsfhGiCw
mollusca	IPYG1	file.csv	http://gofile.me/5wDJy/rXtUNjDab
mollusca	IPYG1	topgo.txt	http://gofile.me/5wDJy/Td1Nh51z6
mollusca	PPAC1	embeddings.h5	http://gofile.me/5wDJy/w0paqlFPe
mollusca	PPAC1	file.csv	http://gofile.me/5wDJy/BHOUwNAD3
mollusca	PPAC1	topgo.txt	http://gofile.me/5wDJy/BgP7KcbGR
mollusca	CNAV1	file.csv	http://gofile.me/5wDJy/IgOx31An4
mollusca	CNAV1	embeddings.h5	http://gofile.me/5wDJy/lAUiVMZoo
mollusca	CNAV1	topgo.txt	http://gofile.me/5wDJy/FfvmAWW7n
mollusca	PELE1	file.csv	http://gofile.me/5wDJy/Oc8DiWDvy
mollusca	PELE1	embeddings.h5	http://gofile.me/5wDJy/drEOLMcKF
mollusca	PELE1	topgo.txt	http://gofile.me/5wDJy/YZ0PL6W8u
mollusca	OBAN1	embeddings.h5	http://gofile.me/5wDJy/fVoJVSMiX
mollusca	OBAN1	file.csv	http://gofile.me/5wDJy/fxRzimprg
mollusca	OBAN1	topgo.txt	http://gofile.me/5wDJy/95LCgyMll
mollusca	APUR1	file.csv	http://gofile.me/5wDJy/uC6xoASwE
mollusca	APUR1	embeddings.h5	http://gofile.me/5wDJy/M0TT4e3Eb
mollusca	APUR1	topgo.txt	http://gofile.me/5wDJy/qz1pGpzJt
mollusca	NMIR1	embeddings.h5	http://gofile.me/5wDJy/yppSXsqkP
mollusca	NMIR1	file.csv	http://gofile.me/5wDJy/ZWRVjNROK
mollusca	NMIR1	topgo.txt	http://gofile.me/5wDJy/8pifHpAG2
mollusca	FKUR1	file.csv	http://gofile.me/5wDJy/j9cBFZYrs
mollusca	FKUR1	embeddings.h5	http://gofile.me/5wDJy/zJsWkfou7
mollusca	FKUR1	topgo.txt	http://gofile.me/5wDJy/7r1pdeK4O
mollusca	ECHI1	embeddings.h5	http://gofile.me/5wDJy/OSgGMwO38
mollusca	ECHI1	file.csv	http://gofile.me/5wDJy/NLdq576L0
mollusca	ECHI1	topgo.txt	http://gofile.me/5wDJy/DS4rnmGtp
mollusca	SIPH1	file.csv	http://gofile.me/5wDJy/iwWvk80nB
mollusca	SIPH1	embeddings.h5	http://gofile.me/5wDJy/lBwhxI0QL
mollusca	SIPH1	topgo.txt	http://gofile.me/5wDJy/iqXA5mIdx
mollusca	SVEN1	file.csv	http://gofile.me/5wDJy/1KbxbeP33
mollusca	SVEN1	embeddings.h5	http://gofile.me/5wDJy/CkebVzHrF
mollusca	SVEN1	topgo.txt	http://gofile.me/5wDJy/X8yjR363v
mollusca	CLAM1	file.csv	http://gofile.me/5wDJy/OGUIhqQvL
mollusca	CLAM1	embeddings.h5	http://gofile.me/5wDJy/nueQJzloK
mollusca	CLAM1	topgo.txt	http://gofile.me/5wDJy/8mXi5fZ84
mollusca	SECO1	embeddings.h5	http://gofile.me/5wDJy/n6BzfpRcg
mollusca	SECO1	file.csv	http://gofile.me/5wDJy/csFq9vhj6
mollusca	SECO1	topgo.txt	http://gofile.me/5wDJy/0uzAfxbKh
mollusca	EHED1	embeddings.h5	http://gofile.me/5wDJy/VuBeS9wDS
mollusca	EHED1	file.csv	http://gofile.me/5wDJy/eqhblG1OJ
mollusca	EHED1	topgo.txt	http://gofile.me/5wDJy/vecE1vj8x
mollusca	ARVU2	file.csv	http://gofile.me/5wDJy/9pU2nFghO
mollusca	ARVU2	embeddings.h5	http://gofile.me/5wDJy/P823rIXS7
mollusca	ARVU2	topgo.txt	http://gofile.me/5wDJy/PjY37FVXE
gastrotricha	MLAT1	embeddings.h5	http://gofile.me/5wDJy/VlZlKSFFc
gastrotricha	MLAT1	file.csv	http://gofile.me/5wDJy/7jHYAB1PZ
gastrotricha	MLAT1	topgo.txt	http://gofile.me/5wDJy/hiCZaoWZP
gastrotricha	DASP1	embeddings.h5	http://gofile.me/5wDJy/ImlXTLKIp
gastrotricha	DASP1	file.csv	http://gofile.me/5wDJy/SYyQZ8NpU
gastrotricha	DASP1	topgo.txt	http://gofile.me/5wDJy/FpAqCczTf
annelida	CYCO1	embeddings.h5	http://gofile.me/5wDJy/J9git01tS
annelida	CYCO1	file.csv	http://gofile.me/5wDJy/BJsvdY3lO
annelida	CYCO1	topgo.txt	http://gofile.me/5wDJy/IXBP1RFNg
annelida	PVOL1	file.csv	http://gofile.me/5wDJy/v6OUYpGEZ
annelida	PVOL1	embeddings.h5	http://gofile.me/5wDJy/M167qCDuA
annelida	PVOL1	topgo.txt	http://gofile.me/5wDJy/WZu4HSVvK
annelida	HRPE1	embeddings.h5	http://gofile.me/5wDJy/pBGteU143
annelida	HRPE1	file.csv	http://gofile.me/5wDJy/bIBwvgAzF
annelida	HRPE1	topgo.txt	http://gofile.me/5wDJy/bALCsG68i
annelida	SPIN1	embeddings.h5	http://gofile.me/5wDJy/GYFGQuKmo
annelida	SPIN1	file.csv	http://gofile.me/5wDJy/fZJ36GKjW
annelida	SPIN1	topgo.txt	http://gofile.me/5wDJy/kvyUvaBHM
annelida	MOCC1	file.csv	http://gofile.me/5wDJy/bj4XktspP
annelida	MOCC1	embeddings.h5	http://gofile.me/5wDJy/U0mvn48UQ
annelida	MOCC1	topgo.txt	http://gofile.me/5wDJy/Nhkz5gU8r
annelida	PHRC1	embeddings.h5	http://gofile.me/5wDJy/ceddH0BhN
annelida	PHRC1	file.csv	http://gofile.me/5wDJy/yR18mxAcD
annelida	PHRC1	topgo.txt	http://gofile.me/5wDJy/kfWYVgrHW
annelida	APOM1	embeddings.h5	http://gofile.me/5wDJy/qfhocKWrt
annelida	APOM1	file.csv	http://gofile.me/5wDJy/3ja5ve8tB
annelida	APOM1	topgo.txt	http://gofile.me/5wDJy/0frBwq04O
annelida	APAC1	embeddings.h5	http://gofile.me/5wDJy/n4KN4l7AX
annelida	APAC1	file.csv	http://gofile.me/5wDJy/fBYeVLoB4
annelida	APAC1	topgo.txt	http://gofile.me/5wDJy/T56tpWday
annelida	PHYL1	embeddings.h5	http://gofile.me/5wDJy/dJiC3mNrp
annelida	PHYL1	file.csv	http://gofile.me/5wDJy/vDm4KkVto
annelida	PHYL1	topgo.txt	http://gofile.me/5wDJy/K6j6X1GC8
annelida	COCO1	file.csv	http://gofile.me/5wDJy/u6sJOG2ch
annelida	COCO1	embeddings.h5	http://gofile.me/5wDJy/KDLrFItkl
annelida	COCO1	topgo.txt	http://gofile.me/5wDJy/yoSiNqXF6
annelida	RAND1	embeddings.h5	http://gofile.me/5wDJy/5hUFvVO15
annelida	RAND1	file.csv	http://gofile.me/5wDJy/yv6T6AhtS
annelida	RAND1	topgo.txt	http://gofile.me/5wDJy/Ispcy9bqI
annelida	NEPH1	embeddings.h5	http://gofile.me/5wDJy/ga79hWUw2
annelida	NEPH1	file.csv	http://gofile.me/5wDJy/5W1GlO6hZ
annelida	NEPH1	topgo.txt	http://gofile.me/5wDJy/RINiT5DC2
annelida	PCAL1	embeddings.h5	http://gofile.me/5wDJy/TuDdo7UQA
annelida	PCAL1	file.csv	http://gofile.me/5wDJy/r8KpXF4KU
annelida	PCAL1	topgo.txt	http://gofile.me/5wDJy/zgD6XME9i
annelida	CMAT1	file.csv	http://gofile.me/5wDJy/tGcaruPWq
annelida	CMAT1	embeddings.h5	http://gofile.me/5wDJy/PSQm3bAJw
annelida	CMAT1	topgo.txt	http://gofile.me/5wDJy/Sdv2EH8eh
annelida	LACY1	file.csv	http://gofile.me/5wDJy/JSt8vqbZj
annelida	LACY1	embeddings.h5	http://gofile.me/5wDJy/88EkyMikb
annelida	LACY1	topgo.txt	http://gofile.me/5wDJy/k6y6GWpX8
annelida	EAND1	file.csv	http://gofile.me/5wDJy/S1V7Vm2KI
annelida	EAND1	embeddings.h5	http://gofile.me/5wDJy/23823QNNg
annelida	EAND1	topgo.txt	http://gofile.me/5wDJy/Ae2tw7mMB
annelida	DRAW1	embeddings.h5	http://gofile.me/5wDJy/zAMMUa9Qo
annelida	DRAW1	file.csv	http://gofile.me/5wDJy/lhk7Ou9AO
annelida	DRAW1	topgo.txt	http://gofile.me/5wDJy/oQBMqTpxM
annelida	LROB1	embeddings.h5	http://gofile.me/5wDJy/Jdqjgydbv
annelida	LROB1	file.csv	http://gofile.me/5wDJy/FzQtNppu4
annelida	LROB1	topgo.txt	http://gofile.me/5wDJy/cNDf3MUDB
annelida	PHRE1	file.csv	http://gofile.me/5wDJy/z4pcoGjnX
annelida	PHRE1	embeddings.h5	http://gofile.me/5wDJy/NPkXU5hjB
annelida	PHRE1	topgo.txt	http://gofile.me/5wDJy/QnBXzxxCL
annelida	SYGR1	file.csv	http://gofile.me/5wDJy/2UHlZQrHd
annelida	SYGR1	embeddings.h5	http://gofile.me/5wDJy/3sTHCLGpM
annelida	SYGR1	topgo.txt	http://gofile.me/5wDJy/8iapV4fjV
annelida	PDUM1	file.csv	http://gofile.me/5wDJy/t5bScZoYz
annelida	PDUM1	embeddings.h5	http://gofile.me/5wDJy/ed88JMe36
annelida	PDUM1	topgo.txt	http://gofile.me/5wDJy/RWNxgIeR4
annelida	NNIG1	file.csv	http://gofile.me/5wDJy/xAgCeRhZl
annelida	NNIG1	embeddings.h5	http://gofile.me/5wDJy/qBzH5nrb5
annelida	NNIG1	topgo.txt	http://gofile.me/5wDJy/AKpP9mGSj
annelida	OFUS1	embeddings.h5	http://gofile.me/5wDJy/KSnILqVsY
annelida	OFUS1	file.csv	http://gofile.me/5wDJy/JKhmC7S60
annelida	OFUS1	topgo.txt	http://gofile.me/5wDJy/3Qkax9i1o
annelida	TMUC1	file.csv	http://gofile.me/5wDJy/mUy8Shwn0
annelida	TMUC1	embeddings.h5	http://gofile.me/5wDJy/o2lG6JZAu
annelida	TMUC1	topgo.txt	http://gofile.me/5wDJy/Hj5mlDKB3
annelida	LOPA1	embeddings.h5	http://gofile.me/5wDJy/KXYnu4TyU
annelida	LOPA1	file.csv	http://gofile.me/5wDJy/ITeiEvmFR
annelida	LOPA1	topgo.txt	http://gofile.me/5wDJy/YiQxlToU9
annelida	RPIG1	file.csv	http://gofile.me/5wDJy/74tmgbZTu
annelida	RPIG1	embeddings.h5	http://gofile.me/5wDJy/HEseGnZIz
annelida	RPIG1	topgo.txt	http://gofile.me/5wDJy/yYCQg5beL
annelida	AFUS1	embeddings.h5	http://gofile.me/5wDJy/LVHdZl0hi
annelida	AFUS1	file.csv	http://gofile.me/5wDJy/ycUEwkM7K
annelida	AFUS1	topgo.txt	http://gofile.me/5wDJy/Hqocqqzbu
annelida	AORS1	file.csv	http://gofile.me/5wDJy/UHlvLANmq
annelida	AORS1	embeddings.h5	http://gofile.me/5wDJy/61wOcXbKG
annelida	AORS1	topgo.txt	http://gofile.me/5wDJy/Qw3bEXCEm
annelida	LIOC1	embeddings.h5	http://gofile.me/5wDJy/kOslRAfxe
annelida	LIOC1	file.csv	http://gofile.me/5wDJy/0Q4A88uqu
annelida	LIOC1	topgo.txt	http://gofile.me/5wDJy/ixMuBiD9F
annelida	NROB1	embeddings.h5	http://gofile.me/5wDJy/fmTl6THYC
annelida	NROB1	file.csv	http://gofile.me/5wDJy/PO4uxyPxq
annelida	NROB1	topgo.txt	http://gofile.me/5wDJy/1mzjhrYZV
annelida	TEST1	embeddings.h5	http://gofile.me/5wDJy/qZbLJEYef
annelida	TEST1	file.csv	http://gofile.me/5wDJy/eu2VyaKi4
annelida	TEST1	topgo.txt	http://gofile.me/5wDJy/qNM6maJfe
annelida	DSUB1	file.csv	http://gofile.me/5wDJy/cvIHV3pNY
annelida	DSUB1	embeddings.h5	http://gofile.me/5wDJy/X2WpIJfCp
annelida	DSUB1	topgo.txt	http://gofile.me/5wDJy/MfkMAfDPR
annelida	CDIA1	embeddings.h5	http://gofile.me/5wDJy/TrGl4kgGH
annelida	CDIA1	file.csv	http://gofile.me/5wDJy/ZEAc9Om3t
annelida	CDIA1	topgo.txt	http://gofile.me/5wDJy/11bx6OAlE
annelida	HFIL1	file.csv	http://gofile.me/5wDJy/Y7Pi0Jr44
annelida	HFIL1	embeddings.h5	http://gofile.me/5wDJy/DFiRC08z7
annelida	HFIL1	topgo.txt	http://gofile.me/5wDJy/PWFCKGuKK
annelida	PVER1	embeddings.h5	http://gofile.me/5wDJy/73rrzLSl5
annelida	PVER1	file.csv	http://gofile.me/5wDJy/fvqpYpzSG
annelida	PVER1	topgo.txt	http://gofile.me/5wDJy/u3jVNGhyS
annelida	GVUL1	embeddings.h5	http://gofile.me/5wDJy/InVAetrnk
annelida	GVUL1	file.csv	http://gofile.me/5wDJy/F1ZGxh5q1
annelida	GVUL1	topgo.txt	http://gofile.me/5wDJy/VlkYi3qHu
annelida	NNAJ1	embeddings.h5	http://gofile.me/5wDJy/Gso7spNpK
annelida	NNAJ1	file.csv	http://gofile.me/5wDJy/lkGYGHfR7
annelida	NNAJ1	topgo.txt	http://gofile.me/5wDJy/FxaydTPLD
annelida	CCIR1	embeddings.h5	http://gofile.me/5wDJy/v1zaDe1B0
